row_id	ind	tyv	ru	split
41969	41987	экзамен хүлээп алыр комиссия	экзаменационная комиссия	train
35688	35706	ажыы чок чарыгдал	лишный расход	train
47721	47742	сагыыр	соблюсти	train
2008	2022	пенсия хоойлужудулгазы	пенсионное законодательство	train
30468	30484	будун кемдедир	ушибить ногу	train
23345	23361	өртең	ожог	train
18506	18522	чемненирин доозар	встать из-за стола	train
5958	5973	кызыл-хүрең өң 	 бордовый цвет	train
34210	34227	класстыӊ коллективи	коллектив класса	train
48493	48514	чүвеге өөрениичели	способность	train
48769	48790	ушта тыртар	стащить	train
41445	41463	өске кым-даа мону кылбас	никто иной этого не сделает	train
45813	45832	корум-чурум чогу	неурядица	train
19827	19843	хоюглаар	сделать гладким	train
16285	16300	чедиишкинниң чажыды	секрет успеха	train
6985	7000	семизин мөгенинден тодарадыр	упитанность определяют по горбам	train
40727	40745	дөрт чүс алдан үш	четыреста шестьдесят три	train
28553	28569	чимистиг сад	фруктовый сад	train
8838	8853	чытчы думчук	тонкое обоняние	train
